C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\5448.jpg,dataset3\5448.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9785.jpg,dataset3\9785.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\8708.jpg,dataset3\8708.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9565.jpg,dataset3\9565.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1433.jpg,dataset3\1433.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3508.jpg,dataset3\3508.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3968.jpg,dataset3\3968.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1185.jpg,dataset3\1185.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3860.jpg,dataset3\3860.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\7217.jpg,dataset3\7217.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\747.jpg,dataset3\747.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\953.jpg,dataset3\953.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3269.jpg,dataset3\3269.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6824.jpg,dataset3\6824.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4395.jpg,dataset3\4395.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6757.jpg,dataset3\6757.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2640.jpg,dataset3\2640.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\8308.jpg,dataset3\8308.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6920.jpg,dataset3\6920.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4324.jpg,dataset3\4324.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6750.jpg,dataset3\6750.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\267.jpg,dataset3\267.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3857.jpg,dataset3\3857.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3184.jpg,dataset3\3184.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1023.jpg,dataset3\1023.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\90.jpg,dataset3\90.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1677.jpg,dataset3\1677.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\5146.jpg,dataset3\5146.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2893.jpg,dataset3\2893.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\7871.jpg,dataset3\7871.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\80.jpg,dataset3\80.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6877.jpg,dataset3\6877.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9520.jpg,dataset3\9520.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1050.jpg,dataset3\1050.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4150.jpg,dataset3\4150.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2973.jpg,dataset3\2973.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4617.jpg,dataset3\4617.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2514.jpg,dataset3\2514.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4649.jpg,dataset3\4649.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4844.jpg,dataset3\4844.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4595.jpg,dataset3\4595.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4722.jpg,dataset3\4722.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\5498.jpg,dataset3\5498.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\8590.jpg,dataset3\8590.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6185.jpg,dataset3\6185.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\207.jpg,dataset3\207.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3156.jpg,dataset3\3156.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2488.jpg,dataset3\2488.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\8455.jpg,dataset3\8455.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9409.jpg,dataset3\9409.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4923.jpg,dataset3\4923.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9798.jpg,dataset3\9798.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2530.jpg,dataset3\2530.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6615.jpg,dataset3\6615.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4201.jpg,dataset3\4201.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\488.jpg,dataset3\488.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1813.jpg,dataset3\1813.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3240.jpg,dataset3\3240.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9217.jpg,dataset3\9217.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\3851.jpg,dataset3\3851.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9042.jpg,dataset3\9042.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4385.jpg,dataset3\4385.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6733.jpg,dataset3\6733.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1327.jpg,dataset3\1327.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\6281.jpg,dataset3\6281.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\1393.jpg,dataset3\1393.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\2310.jpg,dataset3\2310.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\948.jpg,dataset3\948.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4463.jpg,dataset3\4463.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\9970.jpg,dataset3\9970.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4533.jpg,dataset3\4533.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2\python-lab-2-1\dataset3\4818.jpg,dataset3\4818.jpg,tiger
